split,duration,turns,amplitude,seed,variant,progress,prefix_n,x_p,x_r,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,ref_x_p,ref_x_r,ref_rho_1,ref_rho_2,ref_rho_3,ref_rho_4,ref_rho_5,ref_rho_6,history_distance,suffix_error,recent_tick_error
holdout,769,3,0.24,13,positive detour,0.375,289,0.9078317622216066,0.010189775428649624,0.9987632684237342,0.9938355150753133,0.9762157667664452,0.9141945001742335,0.7512338574219963,0.6355356965987361,0.9549574119202356,0.16579060329590792,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0,0.16923322316024356,0.0,0.0
holdout,769,3,0.24,13,positive detour,0.5,385,0.9386973914998653,0.0004363293213628645,0.9968822070400858,0.9873895666279331,0.9489148428971486,0.7988309993381966,0.3470512817637748,0.0725125396719961,0.9753033893130004,0.039182450544582095,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.40814575865492336,0.0,0.0
holdout,769,3,0.24,13,positive detour,0.625,481,0.9728372289308564,0.00033864678695744047,0.9955642016830638,0.9842835771981534,0.9369790974570782,0.7612099267922853,0.33559090769776784,0.33198574133287795,0.988502901067848,0.0007931144919327318,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999998,0.3444537572398369,0.0,0.0
holdout,769,3,0.24,13,positive detour,0.75,577,0.9825778672459926,0.0002516951259596257,0.9953284161819991,0.9812164898884292,0.925686571526587,0.7332384409931423,0.3819873049507758,0.6060942597226738,1.0,1.855661877462659e-06,0.9999999999999998,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,0.27714253452817644,0.0,0.0
holdout,769,3,0.24,13,positive detour,0.875,673,0.9873275878005151,0.000188723503550782,0.9950631527655763,0.9781944752166987,0.9150942191761653,0.7138004836799543,0.4413911088611264,0.7239187759224758,1.0,2.956742130959405e-06,1.0000000000000002,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999998,0.24444947540816422,0.0,0.0
holdout,769,3,0.24,13,positive detour,0.96875,745,0.9977369373544335,0.00013472181793572035,0.9935823412835258,0.9764720242778974,0.9095127151768831,0.7046325071651273,0.488837590165074,0.713198028425071,1.0,3.351405351973015e-06,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.23440674461324637,0.0,0.0
holdout,769,3,0.24,13,positive detour,1.0,769,1.0,0.00012079891474737788,0.9937858071766816,0.9752247469408962,0.9052895336426354,0.7025461481824715,0.5047764693731936,0.7041774143400549,1.0,3.779331069427762e-06,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0,0.23207182533697934,0.0,0.0
holdout,769,3,0.24,13,negative detour,0.125,97,0.9124213647266578,0.21553848730523517,0.9999363787391036,0.9998596342550331,0.9994715938983528,0.9981438347041482,0.9944907475185903,0.9902115851968516,0.9185447273556369,0.4057037272769032,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.06738900810170328,0.0,0.0
holdout,769,3,0.24,13,negative detour,0.25,193,0.9616419007067882,0.3889931813936697,0.9998590261752852,0.9994653970123514,0.9980877081992727,0.9940099646430789,0.9865969384531088,0.9897411941936521,0.9407706725534418,0.4571316780857307,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,1.0,0.02598843759483991,0.0,0.0
holdout,769,3,0.24,13,negative detour,0.375,289,0.9194086615118141,0.5620893375561475,0.998763268423734,0.9938355150753133,0.9762157667664451,0.9141945001742338,0.7512338574219962,0.635535696598736,0.9549574119202356,0.16579060329590792,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0,0.21242734831849355,0.0,0.0
holdout,769,3,0.24,13,negative detour,0.5,385,0.9386973914998653,0.307806878602877,0.9968822070400858,0.9873895666279331,0.9489148428971486,0.7988309993381966,0.34705128176377464,0.07251253967199603,0.9753033893130004,0.039182450544582095,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.4188259638417587,0.0,0.0
holdout,769,3,0.24,13,negative detour,0.625,481,0.9728372289308564,0.10858758254947105,0.9955642016830637,0.9842835771981534,0.936979097457078,0.7612099267922853,0.33559090769776784,0.3319857413328781,0.988502901067848,0.0007931144919327318,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999998,0.34655565350604883,0.0,0.0
holdout,769,3,0.24,13,negative detour,0.75,577,0.9825778672459926,0.0009248858421290722,0.995328416181999,0.9812164898884292,0.9256865715265871,0.7332384409931424,0.381987304950776,0.6060942597226738,1.0,1.855661877462659e-06,0.9999999999999998,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,0.2771427125874338,0.0,0.0
holdout,769,3,0.24,13,negative detour,0.875,673,0.9861474675125776,0.00010382436596607462,0.9950631527655762,0.9781944752166987,0.9150942191761653,0.7138004836799543,0.4413911088611266,0.7239187759224757,1.0,2.956742130959405e-06,1.0000000000000002,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999998,0.2444574724029117,0.0,0.0
holdout,769,3,0.24,13,negative detour,0.96875,745,0.9965987149388627,9.821407522355623e-05,0.993582341283526,0.9764720242778973,0.9095127151768831,0.7046325071651273,0.48883759016507405,0.7131980284250707,1.0,3.351405351973015e-06,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.23440846144862926,0.0,0.0
holdout,769,3,0.24,13,negative detour,1.0,769,1.0,0.00010506896694616118,0.9937858071766816,0.9752247469408962,0.9052895336426353,0.7025461481824715,0.5047764693731938,0.7041774143400547,1.0,3.779331069427762e-06,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0,0.2320718244121599,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,0.125,97,0.9049639144552764,0.350198188247814,0.9998260920722986,0.9996202853235976,0.9986184651601347,0.9955216478361594,0.9891352669005659,0.9874424586959988,0.9185447273556369,0.4057037272769032,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.021104431746341513,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,0.25,193,0.8556406263217112,0.3148219364878656,0.9975892890720074,0.9906557445000276,0.9654956511392087,0.8888361904318421,0.7494537268257933,0.8599151011878189,0.9407706725534418,0.4571316780857307,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,1.0,0.12426658364571048,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,0.375,289,0.8193224543087794,0.280838417335185,0.9944153360419637,0.9719749863527575,0.8933453753172472,0.6555103337906395,0.29420927039053707,0.49392019742669396,0.9549574119202356,0.16579060329590792,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0,0.3385179261814431,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,0.5,385,0.858696619705233,0.025253755821983876,0.9901420444745244,0.9609801636557322,0.8545317480809543,0.5729883666508521,0.37663187927920977,0.913709564354155,0.9753033893130004,0.039182450544582095,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.27725094109788867,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,0.625,481,0.9463971314713818,0.0008408546178170489,0.9860539362703215,0.952147561174784,0.8310316839269991,0.577521962847507,0.4855225311860776,0.6678691975923726,0.988502901067848,0.0007931144919327318,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999998,0.2707150638229675,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,0.75,577,0.9703498082832118,0.0007454786740180501,0.9853627795172637,0.9439047319200373,0.8140707088342639,0.6067544594714059,0.6781776709650866,0.7224459867326942,1.0,1.855661877462659e-06,0.9999999999999998,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,0.21623430936535962,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,0.875,673,0.9813781191217043,0.0006935544151921132,0.984590493607452,0.9363288439105808,0.8033177156115258,0.6460911369401083,0.8129157988567595,0.7607396324965227,1.0,2.956742130959405e-06,1.0000000000000002,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999998,0.18056167453862332,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,0.96875,745,0.9943087107901549,0.0007359615697592304,0.9801436384770825,0.932435375990953,0.801556480462842,0.6777191267876843,0.8415054609721516,0.7837756442301317,1.0,3.351405351973015e-06,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.16587286683461358,0.0,0.0
holdout,769,3,0.24,13,oscillatory detour,1.0,769,1.0,0.0007330578905463599,0.9807731551196749,0.9294785974643964,0.7980838724008749,0.6883706195151574,0.8415107459212615,0.790515150948695,1.0,3.779331069427762e-06,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0,0.16287618404532547,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,0.125,97,0.7459296122507506,0.6826826712710539,0.9988442136877669,0.997437088348317,0.9902593867329001,0.9659683591407023,0.9080368406363728,0.8809855788105284,0.9185447273556369,0.4057037272769032,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.12766944867240268,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,0.25,193,0.8165456629498452,0.1286914758757119,0.9977535050745711,0.9912680745742197,0.9677579417466053,0.8991304557607916,0.8083872919778361,0.7489337336025712,0.9407706725534418,0.4571316780857307,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,1.0,0.17115418048269945,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,0.375,289,0.8851671276359547,0.0039464193561918656,0.9965553909470078,0.983161487355326,0.9387433464212024,0.8141707065545764,0.5826468819181343,0.42565525590536546,0.9549574119202356,0.16579060329590792,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0,0.2677919058352705,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,0.5,385,0.9358960199010896,0.0007747957532637849,0.993381136076642,0.9744977554599202,0.9086029359382436,0.7284273580864897,0.4635426114934807,0.18427105182644343,0.9753033893130004,0.039182450544582095,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.3603865342020492,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,0.625,481,0.9740729439166816,0.0005988797751555745,0.9907190363206684,0.969061484447183,0.8940740987381463,0.7117304155725107,0.519261503498658,0.3378768122545475,0.988502901067848,0.0007931144919327318,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999998,0.3092506784662409,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,0.75,577,0.9789635526615891,0.00038778069655120956,0.99030198089324,0.9640936492899919,0.8831208817042437,0.7175266138787073,0.5388324040215742,0.5397419180094342,1.0,1.855661877462659e-06,0.9999999999999998,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,0.2548997338242128,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,0.875,673,0.9849625007211568,0.0001927424791246431,0.9898343516516119,0.9595793969006464,0.8750454689177747,0.730228525366801,0.5662757831786208,0.6893043778495705,1.0,2.956742130959405e-06,1.0000000000000002,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999998,0.21650695058385427,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,0.96875,745,1.0,0.00016322718831062805,0.9870098384310689,0.957297079869203,0.8725758055399688,0.7399041175647002,0.5882193868620915,0.7164671059817259,1.0,3.351405351973015e-06,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.20488816400226273,0.0,0.0
holdout,769,3,0.24,13,pseudo-stochastic bridge,1.0,769,1.0,0.00014999282505403106,0.9874215668288473,0.9555121041284939,0.8695274658528864,0.742810284938419,0.5942619439531225,0.7100303228606852,1.0,3.779331069427762e-06,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0,0.2043320908238918,0.0,0.0
holdout,769,3,0.36,10,front-loaded,0.125,97,0.8859975681489632,0.38744747632726384,0.9999363787391035,0.9998596342550331,0.9994715938983529,0.9981438347041482,0.9944907475185903,0.9902115851968516,0.9185447273556369,0.4057037272769032,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.013795477117719399,0.0,0.0
holdout,769,3,0.36,10,front-loaded,0.25,193,0.895452190580295,0.23149765417547646,0.9992378873622224,0.9970049092946185,0.9884879758537918,0.9582484075907733,0.8722406459690824,0.7788781828589899,0.9407706725534418,0.4571316780857307,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,1.0,0.12250870462189536,0.0,0.0
holdout,769,3,0.36,10,front-loaded,0.375,289,0.9194086615118141,0.11207405244456593,0.998763268423734,0.9938355150753133,0.9762157667664452,0.9141945001742338,0.7512338574219962,0.6355356965987358,0.9549574119202356,0.16579060329590792,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0,0.16079327083560963,0.0,0.0
holdout,769,3,0.36,10,front-loaded,0.5,385,0.9703498082832118,0.04410170616961488,0.9969643632215498,0.9881287748208585,0.9552587898146118,0.8496216625279439,0.6500891277240662,0.7727005586155832,0.9753033893130004,0.039182450544582095,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.15768518992723804,0.0,0.0
holdout,769,3,0.36,10,front-loaded,0.625,481,0.9703498082832118,0.02198883388014892,0.9956757308758539,0.9850619289576962,0.9432859562671242,0.805327227856321,0.48681221039632183,0.6353712898888794,0.988502901067848,0.0007931144919327318,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999998,0.23410745747791825,0.0,0.0
holdout,769,3,0.36,10,front-loaded,0.75,577,0.9849625007211568,0.0009680474546496708,0.9954620781997751,0.9823384810584059,0.9344992731096216,0.7886109191524464,0.508042629267049,0.6075310664586214,1.0,1.855661877462659e-06,0.9999999999999998,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,0.236005611436216,0.0,0.0
holdout,769,3,0.36,10,front-loaded,0.875,673,1.0,7.283728210534181e-05,0.9952214827653703,0.9797164633034471,0.9266453874353615,0.7780819397996579,0.5487292679337193,0.65579352488312,1.0,2.956742130959405e-06,1.0000000000000002,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999998,0.21713652293280453,0.0,0.0
holdout,769,3,0.36,10,front-loaded,0.96875,745,1.0,9.76065006456638e-05,0.993832563103534,0.9782697972804368,0.922815529914173,0.7737036685344847,0.5841209604480504,0.695906949041471,1.0,3.351405351973015e-06,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.20096818128413607,0.0,0.0
holdout,769,3,0.36,10,front-loaded,1.0,769,1.0,0.00010037759081355665,0.9940280542961237,0.9771993496228675,0.9197181105185082,0.7728382397899556,0.5964903474323251,0.7056649747788502,1.0,3.779331069427762e-06,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0,0.19623211287656223,0.0,0.0
holdout,769,3,0.36,10,back-loaded,0.125,97,0.9124213647266578,0.572650536606462,0.9999363787391036,0.9998596342550331,0.9994715938983528,0.9981438347041482,0.9944907475185902,0.9902115851968515,0.9185447273556369,0.4057037272769032,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.059201610995066524,0.0,0.0
holdout,769,3,0.36,10,back-loaded,0.25,193,0.8934826333890257,0.66235229635873,0.9992378873622224,0.9970049092946185,0.9884879758537914,0.9582484075907733,0.8722406459690824,0.7788781828589897,0.9407706725534418,0.4571316780857307,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,1.0,0.11803296410492833,0.0,0.0
holdout,769,3,0.36,10,back-loaded,0.375,289,0.9093788919775274,0.30890191210616197,0.998763268423734,0.9938355150753133,0.9762157667664452,0.9141945001742336,0.7512338574219961,0.6355356965987358,0.9549574119202356,0.16579060329590792,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0,0.16779633274698544,0.0,0.0
holdout,769,3,0.36,10,back-loaded,0.5,385,0.9330671834370354,0.027437111197023214,0.9969643632215499,0.9881287748208584,0.9552587898146117,0.8496216625279439,0.6500891277240662,0.7727005586155832,0.9753033893130004,0.039182450544582095,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.1584258762092608,0.0,0.0
holdout,769,3,0.36,10,back-loaded,0.625,481,0.9703498082832118,0.00019010410951424706,0.995675730875854,0.9850619289576961,0.9432859562671243,0.8053272278563212,0.48681221039632183,0.6353712898888794,0.988502901067848,0.0007931144919327318,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999998,0.23398758468007966,0.0,0.0
holdout,769,3,0.36,10,back-loaded,0.75,577,0.9801733615961503,0.00020009380653935926,0.9954620781997747,0.9823384810584058,0.9344992731096216,0.7886109191524463,0.5080426292670491,0.6075310664586218,1.0,1.855661877462659e-06,0.9999999999999998,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,0.23604958801401094,0.0,0.0
holdout,769,3,0.36,10,back-loaded,0.875,673,0.9861474675125776,0.00016635134687160885,0.9952214827653701,0.9797164633034471,0.9266453874353615,0.7780819397996579,0.5487292679337193,0.6557935248831205,1.0,2.956742130959405e-06,1.0000000000000002,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999998,0.2171917560594809,0.0,0.0
holdout,769,3,0.36,10,back-loaded,0.96875,745,0.9954559846999836,0.0001244832460597402,0.9938325631035341,0.9782697972804368,0.922815529914173,0.7737036685344847,0.5841209604480506,0.6959069490414714,1.0,3.351405351973015e-06,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.20097460441967946,0.0,0.0
holdout,769,3,0.36,10,back-loaded,1.0,769,1.0,0.00012840151564576723,0.9940280542961237,0.9771993496228674,0.9197181105185084,0.7728382397899556,0.5964903474323252,0.7056649747788505,1.0,3.779331069427762e-06,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0,0.196232114851094,0.0,0.0
holdout,769,3,0.36,10,early burst,0.125,97,0.8253088594124052,0.6436129883831313,0.9995167816854745,0.9989305596145563,0.995939521287336,0.9855394164127148,0.9563818691596935,0.9222530004671026,0.9185447273556369,0.4057037272769032,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.09583048447215789,0.0,0.0
holdout,769,3,0.36,10,early burst,0.25,193,0.8284164400707763,0.16755462966241252,0.9988995158158769,0.9957237333978403,0.9839786351853187,0.9454852940285732,0.8612904262331732,0.8732877542593314,0.9407706725534418,0.4571316780857307,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,1.0,0.1299147385906986,0.0,0.0
holdout,769,3,0.36,10,early burst,0.375,289,0.8668595043936541,0.000849638998491349,0.9964849749926262,0.9824413449912819,0.9322646293195869,0.7592402851020624,0.36646611046822347,0.36509299423698155,0.9549574119202356,0.16579060329590792,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,1.0,0.3358408925167566,0.0,0.0
holdout,769,3,0.36,10,early burst,0.5,385,0.8718777005862202,0.0011168624247672114,0.9906606780232597,0.9628369978467959,0.8557442292886716,0.49411334671667406,0.291182685667005,0.4208412689209379,0.9753033893130004,0.039182450544582095,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.3755316278272399,0.0,0.0
holdout,769,3,0.36,10,early burst,0.625,481,0.9446699163951601,0.0010106318807913482,0.9866905761028906,0.9534748874603123,0.8214499949500746,0.4163612081544811,0.4952785352872128,0.5513835022190421,0.988502901067848,0.0007931144919327318,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999998,0.3226410481079811,0.0,0.0
